project_id,add,delete,churn,pathname
31069027,14,2,16,picking_invoice_pending/stock_picking.py
31069027,7,2,9,picking_invoice_pending/stock_picking.py
31069027,10,8,18,sale_margin_percentage/models/sale.py
31069027,2,2,4,sale_margin_percentage/models/sale.py
31069027,1,0,1,account_banking_mandate_active/__init__.py
31069027,33,0,33,account_banking_mandate_active/__openerp__.py
31069027,1,0,1,account_banking_mandate_active/models/__init__.py
31069027,30,0,30,account_banking_mandate_active/models/account_banking_mandate.py
31069027,1,0,1,res_partner_bank_active/__init__.py
31069027,33,0,33,res_partner_bank_active/__openerp__.py
31069027,1,0,1,res_partner_bank_active/models/__init__.py
31069027,29,0,29,res_partner_bank_active/models/res_partner_bank.py
31069027,5,0,5,sale_margin_percentage/__init__.py
31069027,22,0,22,sale_margin_percentage/__openerp__.py
31069027,23,0,23,sale_margin_percentage/models/__init__.py
31069027,72,0,72,sale_margin_percentage/models/sale.py
31069027,35,0,35,sale_margin_percentage/models/sale_report.py
31069027,0,1,1,nan_partner_risk/__openerp__.py
31069027,27,88,115,nan_partner_risk/risk.py
31069027,12,48,60,nan_partner_risk/wizard/open_risk_window.py
31069027,2,1,3,harmonized_system/__openerp__.py
31069027,2,0,2,block_invoices/__init__.py
31069027,2,0,2,block_invoices/__openerp__.py
31069027,2,0,2,block_invoices/res_company.py
31069027,2,2,4,block_invoices/res_partner.py
31069027,2,0,2,block_invoices/sale_make_invoice.py
31069027,2,0,2,block_invoices/stock_invoice_onshipping.py
31069027,0,1,1,account_banking_sepadd_groupby_partner/__init__.py
31069027,3,3,6,account_banking_sepadd_groupby_partner/__openerp__.py
31069027,0,4,4,account_banking_sepadd_groupby_partner/payment_order.py
31069027,0,2,2,account_banking_sepadd_groupby_partner/wizard/__init__.py
31069027,0,370,370,account_banking_sepadd_groupby_partner/wizard/export_sdd.py
31069027,38,12,50,stock_picking_review/stock.py
31069027,1,1,2,stock_picking_review/wizard/fast_return.py
31069027,22,7,29,stock_picking_review/stock.py
31069027,0,21,21,stock_picking_invoice_link/__init__.py
31069027,0,37,37,stock_picking_invoice_link/__openerp__.py
31069027,0,78,78,stock_picking_invoice_link/stock.py
31069027,1,1,2,stock_picking_review/__openerp__.py
31069027,1,1,2,stock_picking_review/wizard/fast_return.py
31069027,82,76,158,stock_picking_review/stock.py
31069027,1,4,5,sale_early_payment_discount/__openerp__.py
31069027,23,0,23,stock_picking_valued_early_discount/__init__.py
31069027,34,0,34,stock_picking_valued_early_discount/__openerp__.py
31069027,23,0,23,stock_picking_valued_early_discount/models/__init__.py
31069027,63,0,63,stock_picking_valued_early_discount/models/stock.py
31069027,1,1,2,stock_picking_review/__openerp__.py
31069027,1,2,3,stock_picking_valued/__init__.py
31069027,3,2,5,stock_picking_valued/__openerp__.py
31069027,25,0,25,stock_picking_valued/models/__init__.py
31069027,0,1,1,stock_picking_valued/{ => models}/partner.py
31069027,45,0,45,stock_picking_valued/models/sale_order.py
31069027,41,53,94,stock_picking_valued/{ => models}/stock.py
31069027,0,1,1,purchase_landed_cost/models/purchase_cost_distribution.py
31069027,23,0,23,stock_picking_review/__init__.py
31069027,38,0,38,stock_picking_review/__openerp__.py
31069027,358,0,358,stock_picking_review/stock.py
31069027,22,0,22,stock_picking_review/wizard/__init__.py
31069027,119,0,119,stock_picking_review/wizard/fast_return.py
31069027,2,2,4,purchase_landed_cost/models/purchase_cost_distribution.py
31069027,7,0,7,account_journal_book/__init__.py
31069027,49,0,49,account_journal_book/__openerp__.py
31069027,5,0,5,account_journal_book/models/__init__.py
31069027,29,0,29,account_journal_book/models/account.py
31069027,5,0,5,account_journal_book/report/__init__.py
31069027,45,0,45,account_journal_book/report/account_move_line_record.py
31069027,7,0,7,account_journal_book/wizard/__init__.py
31069027,135,0,135,account_journal_book/wizard/account_move_book_renumber_wizard.py
31069027,52,0,52,account_journal_book/wizard/account_period_close_wizard.py
31069027,110,0,110,account_journal_book/wizard/wizard_print_journal_entries.py
31069027,1,1,2,partner_risk_insurance/__openerp__.py
31069027,29,0,29,partner_risk_insurance/migrations/8.0.2.0.0/post-migration.py
31069027,23,0,23,partner_risk_insurance/migrations/8.0.2.0.0/pre-migration.py
31069027,14,15,29,partner_risk_insurance/models/res_partner.py
31069027,24,0,24,picking_invoice_pending/__init__.py
31069027,43,0,43,picking_invoice_pending/__openerp__.py
31069027,101,0,101,picking_invoice_pending/account_invoice.py
31069027,41,0,41,picking_invoice_pending/res_company.py
31069027,154,0,154,picking_invoice_pending/stock_picking.py
31069027,1,1,2,l10n_es_intrastat/__openerp__.py
31069027,1,1,2,l10n_es_intrastat/__openerp__.py
31069027,1,1,2,l10n_es_intrastat/intrastat.py
31069027,1,1,2,l10n_es_intrastat/intrastat.py
31069027,37,18,55,l10n_es_intrastat/intrastat.py
31069027,1,0,1,l10n_es_intrastat/__openerp__.py
31069027,22,0,22,l10n_es_intrastat/__init__.py
31069027,46,0,46,l10n_es_intrastat/__openerp__.py
31069027,760,0,760,l10n_es_intrastat/intrastat.py
31069027,1,1,2,nan_partner_risk/wizard/open_risk_window.py
31069027,1,0,1,nan_partner_risk/__openerp__.py
31069027,88,27,115,nan_partner_risk/risk.py
31069027,48,12,60,nan_partner_risk/wizard/open_risk_window.py
31069027,96,33,129,partner_risk_insurance/models/res_partner.py
31069027,25,0,25,product_stock_unsafety/__init__.py
31069027,50,0,50,product_stock_unsafety/__openerp__.py
31069027,112,0,112,product_stock_unsafety/product_stock_unsafety.py
31069027,111,0,111,product_stock_unsafety/purchase.py
31069027,98,0,98,product_stock_unsafety/schedulers.py
31069027,29,0,29,product_stock_unsafety/stock_warehouse_orderpoint.py
31069027,1,0,1,partner_paydays/partner_paydays.py
31069027,1,11,12,picking_invoice_rel/stock.py
31069027,0,0,0,acc_analytic_acc_distribution_between/__init__.py
31069027,38,0,38,acc_analytic_acc_distribution_between/__openerp__.py
31069027,23,0,23,account_bank_transfer/__init__.py
31069027,37,0,37,account_bank_transfer/__openerp__.py
31069027,23,0,23,account_bank_transfer/wizard/__init__.py
31069027,111,0,111,account_bank_transfer/wizard/bank_transfer_wizard.py
31069027,3,0,3,account_banking_sepadd_groupby_partner/__init__.py
31069027,39,0,39,account_banking_sepadd_groupby_partner/__openerp__.py
31069027,61,0,61,account_banking_sepadd_groupby_partner/payment_order.py
31069027,2,0,2,account_banking_sepadd_groupby_partner/wizard/__init__.py
31069027,370,0,370,account_banking_sepadd_groupby_partner/wizard/export_sdd.py
31069027,30,0,30,account_by_business_line/__init__.py
31069027,48,0,48,account_by_business_line/__openerp__.py
31069027,206,0,206,account_by_business_line/account.py
31069027,43,0,43,account_by_business_line/account_voucher.py
31069027,36,0,36,account_by_business_line/business_line.py
31069027,80,0,80,account_by_business_line/invoice.py
31069027,23,0,23,account_by_business_line/report/__init__.py
31069027,198,0,198,account_by_business_line/report/account_balance_parser.py
31069027,25,0,25,account_by_business_line/wizard/__init__.py
31069027,44,0,44,account_by_business_line/wizard/wizard_account_balance_report.py
31069027,27,0,27,block_invoices/__init__.py
31069027,32,0,32,block_invoices/__openerp__.py
31069027,87,0,87,block_invoices/account_invoice.py
31069027,28,0,28,block_invoices/res_company.py
31069027,104,0,104,block_invoices/res_partner.py
31069027,51,0,51,block_invoices/sale_make_invoice.py
31069027,80,0,80,block_invoices/sale_order.py
31069027,50,0,50,block_invoices/stock_invoice_onshipping.py
31069027,27,0,27,customer_product_name/__init__.py
31069027,36,0,36,customer_product_name/__openerp__.py
31069027,37,0,37,customer_product_name/customer_product_name.py
31069027,35,0,35,customer_product_name/product.py
31069027,49,0,49,customer_product_name/sale.py
31069027,22,0,22,harmonized_system/__init__.py
31069027,33,0,33,harmonized_system/__openerp__.py
31069027,34,0,34,harmonized_system/harmonized.py
31069027,24,0,24,no_pickings/__init__.py
31069027,20,0,20,no_pickings/__openerp__.py
31069027,78,0,78,no_pickings/no_pickings.py
31069027,22,0,22,no_pickings/wizard/__init__.py
31069027,61,0,61,no_pickings/wizard/moves_to_pick.py
31069027,26,0,26,partner_paydays/__init__.py
31069027,45,0,45,partner_paydays/__openerp__.py
31069027,49,0,49,partner_paydays/invoice.py
31069027,169,0,169,partner_paydays/partner_paydays.py
31069027,27,0,27,purchase_supplier_pricelist/__init__.py
31069027,35,0,35,purchase_supplier_pricelist/__openerp__.py
31069027,206,0,206,purchase_supplier_pricelist/pricelist.py
31069027,65,0,65,purchase_supplier_pricelist/product.py
31069027,51,0,51,purchase_supplier_pricelist/purchase.py
31069027,21,0,21,sale_different_warehouse/__init__.py
31069027,34,0,34,sale_different_warehouse/__openerp__.py
31069027,48,0,48,sale_different_warehouse/sale.py
31069027,24,0,24,stock_picking_valued/__init__.py
31069027,38,0,38,stock_picking_valued/__openerp__.py
31069027,30,0,30,stock_picking_valued/partner.py
31069027,151,0,151,stock_picking_valued/stock.py
31069027,4,0,4,web_decimal_numpad_dot/__init__.py
31069027,42,0,42,web_decimal_numpad_dot/__openerp__.py
31069027,0,30,30,nan/nan_account_bank_statement/__init__.py
31069027,0,55,55,nan/nan_account_bank_statement/__openerp__.py
31069027,0,695,695,nan/nan_account_bank_statement/account_statement.py
31069027,0,36,36,nan/nan_account_extension/__init__.py
31069027,0,63,63,nan/nan_account_extension/__openerp__.py
31069027,0,182,182,nan/nan_account_extension/account.py
31069027,0,44,44,nan/nan_account_extension/company.py
31069027,0,117,117,nan/nan_account_extension/invoice.py
31069027,0,137,137,nan/nan_account_extension/partner.py
31069027,0,32,32,nan/nan_account_extension/wizard/__init__.py
31069027,0,54,54,nan/nan_account_extension/wizard/wizard_invoice_draft.py
31069027,0,33,33,nan/nan_account_invoice_sequence/__init__.py
31069027,0,51,51,nan/nan_account_invoice_sequence/__openerp__.py
31069027,0,51,51,nan/nan_account_invoice_sequence/account.py
31069027,0,90,90,nan/nan_account_invoice_sequence/invoice.py
31069027,0,23,23,nan/nan_partner_risk_insurance/__init__.py
31069027,0,21,21,nan/nan_partner_risk_insurance/__openerp__.py
31069027,0,47,47,nan/nan_partner_risk_insurance/partner.py
31069027,0,30,30,nan/nan_product_pack/__init__.py
31069027,0,26,26,nan/nan_product_pack/__openerp__.py
31069027,0,248,248,nan/nan_product_pack/pack.py
31069027,0,22,22,paydays/__init__.py
31069027,0,42,42,paydays/__openerp__.py
31069027,0,85,85,paydays/paydays.py
31069027,26,0,26,rappel/__init__.py
31069027,48,0,48,rappel/__openerp__.py
31069027,123,0,123,rappel/rappel.py
31069027,166,0,166,rappel/rappel_customer_rel.py
31069027,157,0,157,rappel/rappel_info.py
31069027,33,0,33,rappel/rappel_type.py
31069027,28,0,28,rappel/res_partner.py
31069027,22,0,22,rappel/wizard/__init__.py
31069027,102,0,102,rappel/wizard/compute_rappel_invoice.py
31069027,6,6,12,sale_early_payment_discount/account_invoice.py
31069027,8,8,16,sale_early_payment_discount/sale.py
31069027,0,1,1,picking_invoice_rel/stock.py
31069027,1,1,2,sale_early_payment_discount/sale.py
31069027,1,1,2,picking_invoice_rel/stock.py
31069027,2,0,2,stock_picking_invoice_link/stock.py
31069027,5,0,5,picking_invoice_rel/invoice.py
31069027,0,1,1,picking_invoice_rel/sale.py
31069027,24,6,30,picking_invoice_rel/stock.py
31069027,9,5,14,purchase_landed_cost/models/purchase_cost_distribution.py
31069027,1,1,2,purchase_landed_cost/models/stock_picking.py
31069027,21,0,21,stock_picking_invoice_link/__init__.py
31069027,37,0,37,stock_picking_invoice_link/__openerp__.py
31069027,76,0,76,stock_picking_invoice_link/stock.py
31069027,20,0,20,hide_product_variants/__init__.py
31069027,33,0,33,hide_product_variants/__openerp__.py
31069027,0,1,1,purchase_landed_cost/models/purchase_order.py
31069027,1,0,1,purchase_landed_cost/models/stock_picking.py
31069027,7,7,14,sale_early_payment_discount/__init__.py
31069027,17,19,36,sale_early_payment_discount/__openerp__.py
31069027,89,97,186,sale_early_payment_discount/account_invoice.py
31069027,8,6,14,sale_early_payment_discount/partner.py
31069027,19,22,41,sale_early_payment_discount/partner_payment_term_early_discount.py
31069027,7,6,13,sale_early_payment_discount/payment_term.py
31069027,7,10,17,sale_early_payment_discount/product_category.py
31069027,33,69,102,sale_early_payment_discount/sale.py
31069027,14,7,21,sale_early_payment_discount/stock_picking.py
31069027,1,0,1,purchase_landed_cost/models/purchase_order.py
31069027,32,0,32,base_translate_tools/__init__.py
31069027,39,0,39,base_translate_tools/__openerp__.py
31069027,280,0,280,base_translate_tools/ir_translation.py
31069027,30,0,30,nan/nan_account_bank_statement/__init__.py
31069027,55,0,55,nan/nan_account_bank_statement/__openerp__.py
31069027,695,0,695,nan/nan_account_bank_statement/account_statement.py
31069027,36,0,36,nan/nan_account_extension/__init__.py
31069027,63,0,63,nan/nan_account_extension/__openerp__.py
31069027,182,0,182,nan/nan_account_extension/account.py
31069027,44,0,44,nan/nan_account_extension/company.py
31069027,117,0,117,nan/nan_account_extension/invoice.py
31069027,137,0,137,nan/nan_account_extension/partner.py
31069027,32,0,32,nan/nan_account_extension/wizard/__init__.py
31069027,54,0,54,nan/nan_account_extension/wizard/wizard_invoice_draft.py
31069027,33,0,33,nan/nan_account_invoice_sequence/__init__.py
31069027,51,0,51,nan/nan_account_invoice_sequence/__openerp__.py
31069027,51,0,51,nan/nan_account_invoice_sequence/account.py
31069027,90,0,90,nan/nan_account_invoice_sequence/invoice.py
31069027,23,0,23,nan/nan_partner_risk_insurance/__init__.py
31069027,21,0,21,nan/nan_partner_risk_insurance/__openerp__.py
31069027,47,0,47,nan/nan_partner_risk_insurance/partner.py
31069027,30,0,30,nan/nan_product_pack/__init__.py
31069027,26,0,26,nan/nan_product_pack/__openerp__.py
31069027,248,0,248,nan/nan_product_pack/pack.py
31069027,31,0,31,sale_early_payment_discount/__init__.py
31069027,47,0,47,sale_early_payment_discount/__openerp__.py
31069027,229,0,229,sale_early_payment_discount/account_invoice.py
31069027,32,0,32,sale_early_payment_discount/partner.py
31069027,53,0,53,sale_early_payment_discount/partner_payment_term_early_discount.py
31069027,32,0,32,sale_early_payment_discount/payment_term.py
31069027,36,0,36,sale_early_payment_discount/product_category.py
31069027,148,0,148,sale_early_payment_discount/sale.py
31069027,38,0,38,sale_early_payment_discount/stock_picking.py
31069027,34,0,34,picking_invoice_rel/__init__.py
31069027,50,0,50,picking_invoice_rel/__openerp__.py
31069027,55,0,55,picking_invoice_rel/invoice.py
31069027,43,0,43,picking_invoice_rel/purchase.py
31069027,45,0,45,picking_invoice_rel/sale.py
31069027,61,0,61,picking_invoice_rel/stock.py
31069027,22,0,22,paydays/__init__.py
31069027,42,0,42,paydays/__openerp__.py
31069027,85,0,85,paydays/paydays.py
31069027,24,0,24,purchase_landed_cost/__init__.py
31069027,55,0,55,purchase_landed_cost/__openerp__.py
31069027,22,0,22,purchase_landed_cost/models/__init__.py
31069027,493,0,493,purchase_landed_cost/models/purchase_cost_distribution.py
31069027,48,0,48,purchase_landed_cost/models/purchase_expense_type.py
31069027,31,0,31,purchase_landed_cost/models/purchase_order.py
31069027,31,0,31,purchase_landed_cost/models/stock_picking.py
31069027,20,0,20,purchase_landed_cost/wizard/__init__.py
31069027,48,0,48,purchase_landed_cost/wizard/import_invoice_line.py
31069027,61,0,61,purchase_landed_cost/wizard/picking_import_wizard.py
31069027,0,0,0,nan_partner_risk/__init__.py
31069027,18,22,40,nan_partner_risk/__openerp__.py
31069027,48,60,108,nan_partner_risk/risk.py
31069027,0,0,0,nan_partner_risk/wizard/__init__.py
31069027,2,3,5,nan_partner_risk/wizard/open_risk_window.py
31069027,26,0,26,nan_partner_risk/__init__.py
31069027,30,0,30,nan_partner_risk/__openerp__.py
31069027,252,0,252,nan_partner_risk/risk.py
31069027,22,0,22,nan_partner_risk/wizard/__init__.py
31069027,62,0,62,nan_partner_risk/wizard/open_risk_window.py
31069027,23,0,23,partner_risk_insurance/__init__.py
31069027,38,0,38,partner_risk_insurance/__openerp__.py
31069027,24,0,24,partner_risk_insurance/models/__init__.py
31069027,57,0,57,partner_risk_insurance/models/res_partner.py
28420571,1,1,2,odl/tomo/analytic/filtered_back_projection.py
28420571,1,1,2,odl/tomo/geometry/conebeam.py
28420571,1,2,3,odl/tomo/geometry/conebeam.py
28420571,6,6,12,odl/tomo/operators/ray_trafo.py
28420571,6,6,12,odl/tomo/operators/ray_trafo.py
28420571,1,1,2,odl/contrib/datasets/ct/examples/mayo_reconstruct.py
28420571,21,16,37,odl/tomo/analytic/filtered_back_projection.py
28420571,9,10,19,odl/tomo/geometry/conebeam.py
28420571,2,2,4,doc/source/conf.py
28420571,1,1,2,odl/__init__.py
28420571,1,1,2,odl/test/largescale/trafos/fourier_slow_test.py
28420571,12,10,22,odl/contrib/param_opt/param_opt.py
28420571,2,2,4,odl/contrib/param_opt/test/test_param_opt.py
28420571,4,3,7,odl/solvers/functional/default_functionals.py
28420571,21,17,38,odl/solvers/functional/default_functionals.py
28420571,7,6,13,odl/test/solvers/functional/functional_test.py
28420571,13,3,16,odl/test/solvers/functional/functional_test.py
28420571,2,1,3,odl/solvers/util/steplen.py
28420571,2,2,4,odl/test/largescale/solvers/nonsmooth/default_functionals_slow_test.py
28420571,1,1,2,doc/source/getting_started/code/getting_started_convolution.py
28420571,1,0,1,examples/operator/convolution_operator.py
28420571,1,1,2,examples/solvers/pdhg_denoising_L2_HuberTV.py
28420571,1,1,2,odl/phantom/transmission.py
28420571,2,2,4,odl/phantom/transmission.py
28420571,3,2,5,odl/diagnostics/examples.py
28420571,6,6,12,odl/diagnostics/space.py
28420571,2,2,4,odl/discr/discr_mappings.py
28420571,2,2,4,odl/discr/discr_ops.py
28420571,2,3,5,odl/discr/discretization.py
28420571,2,2,4,odl/discr/grid.py
28420571,22,15,37,odl/discr/lp_discr.py
28420571,5,5,10,odl/discr/partition.py
28420571,4,4,8,odl/operator/default_ops.py
28420571,5,6,11,odl/operator/oputils.py
28420571,2,2,4,odl/operator/tensor_ops.py
28420571,3,3,6,odl/phantom/geometric.py
28420571,2,2,4,odl/phantom/noise.py
28420571,5,5,10,odl/phantom/transmission.py
28420571,1,1,2,odl/set/space.py
28420571,24,20,44,odl/solvers/functional/default_functionals.py
28420571,38,38,76,odl/solvers/functional/functional.py
28420571,3,2,5,odl/solvers/iterative/iterative.py
28420571,2,2,4,odl/solvers/nonsmooth/douglas_rachford.py
28420571,13,13,26,odl/solvers/nonsmooth/primal_dual_hybrid_gradient.py
28420571,8,8,16,odl/solvers/nonsmooth/proximal_operators.py
28420571,13,10,23,odl/solvers/smooth/nonlinear_cg.py
28420571,6,6,12,odl/solvers/util/callback.py
28420571,2,2,4,odl/solvers/util/steplen.py
28420571,2,2,4,odl/space/base_tensors.py
28420571,7,8,15,odl/space/npy_tensors.py
28420571,8,7,15,odl/tomo/analytic/filtered_back_projection.py
28420571,6,6,12,odl/tomo/backends/astra_cuda.py
28420571,1,3,4,odl/tomo/geometry/conebeam.py
28420571,4,2,6,odl/tomo/operators/ray_trafo.py
28420571,15,13,28,odl/trafos/fourier.py
28420571,4,4,8,odl/trafos/wavelet.py
28420571,2,2,4,odl/phantom/__init__.py
28420571,2,2,4,odl/space/__init__.py
28420571,2,2,4,odl/tomo/util/__init__.py
28420571,0,1,1,doc/source/getting_started/code/getting_started_convolution.py
28420571,0,1,1,examples/operator/convolution_operator.py
28420571,1,1,2,examples/solvers/denoising_with_entropy_type_regularization.py
28420571,1,1,2,examples/solvers/pdhg_denoising_L2_HuberTV.py
28420571,1,1,2,examples/solvers/pdhg_denoising_ROF_algorithm_comparison.py
28420571,7,7,14,examples/solvers/scipy_solvers.py
28420571,1,1,2,examples/tomo/backends/astra_performance_cpu_parallel_2d_cg.py
28420571,1,1,2,examples/tomo/backends/astra_performance_cuda_parallel_2d_cg.py
28420571,1,1,2,odl/contrib/mrc/examples/raw_binary_with_header_io.py
28420571,2,2,4,odl/operator/oputils.py
28420571,1,1,2,odl/test/operator/tensor_ops_test.py
28420571,1,1,2,odl/test/solvers/functional/default_functionals_test.py
28420571,1,3,4,odl/test/test_doc.py
28420571,3,2,5,odl/test/test_doc.py
28420571,1,1,2,odl/test/largescale/trafos/fourier_slow_test.py
28420571,2,2,4,odl/test/largescale/space/tensor_space_slow_test.py
28420571,5,3,8,odl/solvers/functional/functional.py
28420571,20,12,32,odl/test/largescale/solvers/nonsmooth/default_functionals_slow_test.py
28420571,2,2,4,odl/contrib/fom/supervised.py
28420571,2,2,4,odl/contrib/fom/util.py
28420571,2,2,4,odl/contrib/fom/supervised.py
28420571,3,3,6,odl/contrib/fom/util.py
28420571,19,4,23,odl/contrib/fom/supervised.py
28420571,7,1,8,odl/contrib/fom/util.py
28420571,4,13,17,odl/contrib/fom/supervised.py
28420571,34,0,34,odl/contrib/fom/util.py
28420571,4,4,8,odl/contrib/fom/supervised.py
28420571,5,9,14,odl/contrib/param_opt/param_opt.py
28420571,5,5,10,odl/contrib/fom/supervised.py
28420571,1,1,2,odl/contrib/fom/__init__.py
28420571,1,1,2,odl/contrib/fom/supervised.py
28420571,1,1,2,odl/contrib/fom/test/test_supervised.py
28420571,1,1,2,odl/contrib/param_opt/__init__.py
28420571,1,1,2,odl/contrib/param_opt/param_opt.py
28420571,1,1,2,odl/contrib/param_opt/test/test_param_opt.py
28420571,27,11,38,odl/contrib/fom/supervised.py
28420571,2,2,4,odl/contrib/param_opt/test/test_param_opt.py
28420571,148,0,148,examples/solvers/adupdates_tomography.py
28420571,7,5,12,odl/util/numerics.py
28420571,3,3,6,odl/contrib/solvers/spdhg/misc.py
28420571,1,0,1,odl/discr/discr_mappings.py
28420571,1,1,2,odl/discr/grid.py
28420571,2,2,4,odl/phantom/geometric.py
28420571,4,4,8,odl/solvers/nonsmooth/proximal_operators.py
28420571,3,2,5,odl/space/base_tensors.py
28420571,2,3,5,odl/space/npy_tensors.py
28420571,4,2,6,odl/space/pspace.py
28420571,3,3,6,odl/test/discr/lp_discr_test.py
28420571,3,6,9,odl/test/space/space_utils_test.py
28420571,7,5,12,odl/test/space/tensors_test.py
28420571,40,31,71,odl/util/numerics.py
28420571,5,3,8,odl/contrib/datasets/ct/mayo.py
28420571,8,4,12,odl/contrib/datasets/ct/mayo.py
28420571,29,24,53,odl/contrib/datasets/ct/mayo.py
28420571,1,1,2,odl/util/testutils.py
28420571,6,5,11,odl/util/testutils.py
28420571,5,0,5,odl/util/testutils.py
28420571,1,1,2,odl/space/base_tensors.py
28420571,1,1,2,odl/space/pspace.py
28420571,13,4,17,odl/space/pspace.py
28420571,1,1,2,examples/solvers/pdhg_denoising_tgv.py
28420571,1,1,2,examples/solvers/pdhg_tomography.py
28420571,1,1,2,examples/solvers/pdhg_tomography_tgv.py
28420571,2,2,4,examples/solvers/pdhg_tomography_tgv.py
28420571,1,1,2,odl/solvers/nonsmooth/forward_backward.py
28420571,15,15,30,odl/solvers/nonsmooth/forward_backward.py
28420571,3,3,6,odl/solvers/nonsmooth/forward_backward.py
28420571,0,46,46,examples/tomo/stir_project.py
28420571,0,38,38,examples/tomo/stir_reconstruct.py
28420571,0,49,49,odl/test/largescale/tomo/stir_slow_test.py
28420571,1,1,2,odl/test/test_examples.py
28420571,0,2,2,odl/tomo/backends/__init__.py
28420571,0,307,307,odl/tomo/backends/stir_bindings.py
28420571,1,7,8,odl/util/testutils.py
28420571,3,3,6,doc/source/conf.py
28420571,3,2,5,odl/contrib/datasets/mri/tugraz.py
28420571,2,2,4,odl/contrib/torch/operator.py
28420571,2,2,4,odl/operator/tensor_ops.py
28420571,1,1,2,odl/space/entry_points.py
28420571,4,4,8,odl/test/discr/lp_discr_test.py
28420571,4,3,7,odl/test/largescale/tomo/ray_transform_slow_test.py
28420571,2,2,4,odl/test/space/tensors_test.py
28420571,2,2,4,odl/test/tomo/operators/ray_trafo_test.py
28420571,4,5,9,odl/tomo/backends/astra_cuda.py
28420571,4,6,10,odl/trafos/backends/pyfftw_bindings.py
28420571,2,2,4,odl/util/testutils.py
28420571,0,1,1,odl/contrib/param_opt/test/test_param_opt.py
28420571,14,10,24,odl/contrib/param_opt/test/test_param_opt.py
28420571,21,4,25,odl/test/tomo/backends/astra_setup_test.py
28420571,17,9,26,odl/contrib/datasets/ct/mayo.py
28420571,20,15,35,odl/tomo/analytic/filtered_back_projection.py
28420571,96,62,158,examples/solvers/bregman_tv_tomography.py
28420571,91,0,91,examples/solvers/bregman_tv_tomography.py
28420571,6,3,9,odl/contrib/datasets/ct/mayo.py
28420571,35,25,60,odl/tomo/analytic/filtered_back_projection.py
