project_id,add,delete,churn,pathname
34600889,8,4,12,employees/views.py
34600889,8,6,14,categories/serializers.py
34600889,1,2,3,employees/urls.py
34600889,0,21,21,employees/views.py
34600889,1,1,2,employees/views.py
34600889,5,2,7,employees/views.py
34600889,7,0,7,employees/models.py
34600889,3,6,9,employees/views.py
34600889,1,0,1,AllStars/settings/base.py
34600889,2,1,3,employees/admin.py
34600889,6,0,6,categories/serializers.py
34600889,3,0,3,stars/serializers.py
34600889,0,17,17,employees/management/commands/nextmonth.py
34600889,45,0,45,employees/management/commands/updatescore.py
34600889,2,0,2,stars/views.py
34600889,6,0,6,employees/views.py
34600889,5,0,5,stars/views.py
34600889,1,1,2,AllStars/urls.py
34600889,29,9,38,employees/views.py
34600889,6,0,6,AllStars/settings/base.py
34600889,11,0,11,AllStars/settings/production.py
34600889,4,5,9,AllStars/settings/base.py
34600889,7,0,7,AllStars/settings/local.py
34600889,3,0,3,employees/urls.py
34600889,47,0,47,employees/views.py
34600889,1,1,2,employees/admin.py
34600889,3,2,5,employees/migrations/0001_initial.py
34600889,1,0,1,employees/models.py
34600889,14,7,21,stars/views.py
34600889,1,0,1,stars/serializers.py
34600889,15,3,18,stars/views.py
34600889,1,1,2,AllStars/settings/base.py
34600889,9,0,9,stars/serializers.py
34600889,2,1,3,stars/urls.py
34600889,17,1,18,stars/views.py
34600889,1,1,2,stars/views.py
34600889,2,1,3,employees/urls.py
34600889,34,0,34,employees/views.py
34600889,2,1,3,employees/urls.py
34600889,34,0,34,employees/views.py
34600889,5,4,9,employees/views.py
34600889,0,1,1,employees/serializers.py
34600889,2,2,4,stars/migrations/0001_initial.py
34600889,1,1,2,stars/models.py
34600889,12,5,17,stars/views.py
34600889,3,4,7,employees/views.py
34600889,2,13,15,employees/tests.py
34600889,3,3,6,AllStars/settings/base.py
34600889,1,1,2,categories/views.py
34600889,16,10,26,employees/views.py
34600889,1,1,2,stars/serializers.py
34600889,0,6,6,stars/views.py
34600889,4,7,11,stars/views.py
34600889,9,0,9,employees/serializers.py
34600889,1,1,2,employees/views.py
34600889,5,0,5,employees/views.py
34600889,9,2,11,employees/views.py
34600889,1,1,2,stars/serializers.py
34600889,6,0,6,stars/serializers.py
34600889,2,0,2,stars/urls.py
34600889,20,1,21,stars/views.py
34600889,9,3,12,categories/serializers.py
34600889,2,1,3,categories/urls.py
34600889,29,13,42,categories/views.py
34600889,6,6,12,stars/serializers.py
34600889,8,2,10,stars/views.py
34600889,2,1,3,employees/urls.py
34600889,38,20,58,employees/views.py
34600889,4,1,5,employees/urls.py
34600889,41,5,46,employees/views.py
34600889,3,0,3,AllStars/settings/base.py
34600889,4,0,4,employees/serializers.py
34600889,2,1,3,employees/urls.py
34600889,36,0,36,employees/views.py
34600889,1,1,2,stars/serializers.py
34600889,7,1,8,employees/serializers.py
34600889,2,1,3,employees/urls.py
34600889,18,2,20,employees/views.py
34600889,1,1,2,employees/admin.py
34600889,8,1,9,employees/serializers.py
34600889,2,0,2,employees/urls.py
34600889,18,1,19,employees/views.py
34600889,2,2,4,stars/views.py
34600889,1,1,2,categories/serializers.py
34600889,3,3,6,stars/migrations/0001_initial.py
34600889,1,1,2,stars/models.py
34600889,3,3,6,categories/admin.py
34600889,6,6,12,categories/migrations/0001_initial.py
34600889,2,2,4,categories/models.py
34600889,1,1,2,stars/admin.py
34600889,2,2,4,stars/migrations/0001_initial.py
34600889,1,1,2,stars/models.py
34600889,6,2,8,categories/admin.py
34600889,13,1,14,categories/migrations/0001_initial.py
34600889,13,0,13,categories/models.py
34600889,7,1,8,employees/admin.py
34600889,19,2,21,employees/migrations/0001_initial.py
34600889,15,1,16,employees/models.py
34600889,3,2,5,stars/migrations/0001_initial.py
34600889,1,0,1,stars/models.py
34600889,4,2,6,employees/admin.py
34600889,4,2,6,employees/migrations/0001_initial.py
34600889,3,1,4,employees/models.py
34600889,55,3,58,employees/serializers.py
34600889,10,2,12,employees/views.py
34600889,18,0,18,AllStars/settings/base.py
34600889,1,0,1,AllStars/urls.py
34600889,1,0,1,employees/serializers.py
34600889,2,2,4,employees/migrations/0001_initial.py
34600889,1,1,2,employees/models.py
34600889,6,1,7,stars/views.py
34600889,2,0,2,stars/views.py
34600889,3,1,4,employees/serializers.py
34600889,2,2,4,stars/serializers.py
34600889,1,1,2,stars/views.py
34600889,1,1,2,stars/views.py
34600889,2,0,2,employees/views.py
34600889,8,17,25,employees/tests.py
34600889,9,0,9,stars/serializers.py
34600889,33,2,35,employees/tests.py
34600889,55,2,57,categories/tests.py
34600889,6,5,11,employees/migrations/0001_initial.py
34600889,5,2,7,stars/migrations/0001_initial.py
34600889,1,1,2,categories/serializers.py
34600889,35,3,38,categories/views.py
34600889,4,3,7,stars/serializers.py
34600889,47,3,50,stars/views.py
34600889,5,0,5,employees/serializers.py
34600889,54,1,55,employees/views.py
34600889,3,2,5,categories/urls.py
34600889,9,1,10,categories/views.py
34600889,0,1,1,employees/serializers.py
34600889,7,0,7,categories/serializers.py
34600889,3,2,5,categories/urls.py
34600889,10,2,12,categories/views.py
34600889,2,1,3,categories/urls.py
34600889,11,2,13,categories/views.py
34600889,6,0,6,employees/models.py
34600889,3,0,3,stars/models.py
34600889,2,0,2,employees/serializers.py
34600889,2,1,3,stars/urls.py
34600889,8,0,8,stars/views.py
34600889,1,1,2,AllStars/settings/base.py
34600889,2,3,5,AllStars/settings/production.py
34600889,0,1,1,categories/admin.py
34600889,2,0,2,categories/serializers.py
34600889,1,1,2,categories/urls.py
34600889,1,3,4,categories/views.py
34600889,5,4,9,employees/admin.py
34600889,3,2,5,employees/management/commands/nextmonth.py
34600889,2,2,4,employees/models.py
34600889,1,0,1,employees/serializers.py
34600889,9,5,14,employees/views.py
34600889,1,1,2,stars/admin.py
34600889,4,1,5,stars/serializers.py
34600889,1,1,2,stars/urls.py
34600889,8,11,19,stars/views.py
34600889,6,0,6,stars/serializers.py
34600889,2,1,3,stars/urls.py
34600889,21,2,23,stars/views.py
34600889,3,3,6,categories/migrations/0001_initial.py
34600889,2,2,4,categories/models.py
34600889,5,0,5,stars/serializers.py
34600889,4,1,5,stars/urls.py
34600889,13,1,14,stars/views.py
34600889,2,1,3,stars/urls.py
34600889,9,0,9,stars/views.py
34600889,8,1,9,stars/serializers.py
34600889,2,1,3,stars/urls.py
34600889,16,3,19,stars/views.py
34600889,6,2,8,employees/serializers.py
34600889,2,1,3,employees/urls.py
34600889,8,1,9,employees/views.py
34600889,0,0,0,employees/management/__init__.py
34600889,0,0,0,employees/management/commands/__init__.py
34600889,0,0,0,employees/management/commands/_private.py
34600889,16,0,16,employees/management/commands/nextmonth.py
34600889,13,0,13,employees/views.py
34600889,6,1,7,stars/serializers.py
34600889,18,2,20,stars/views.py
34600889,1,0,1,AllStars/settings/base.py
34600889,5,0,5,employees/models.py
34600889,2,0,2,stars/views.py
34600889,1,0,1,AllStars/settings/base.py
34600889,5,0,5,employees/models.py
34600889,2,0,2,stars/views.py
34600889,1,0,1,AllStars/urls.py
34600889,1,1,2,categories/migrations/0001_initial.py
34600889,1,1,2,employees/migrations/0001_initial.py
34600889,1,1,2,stars/admin.py
34600889,2,2,4,stars/migrations/0001_initial.py
34600889,1,1,2,stars/models.py
34600889,8,0,8,stars/serializers.py
34600889,7,0,7,stars/urls.py
34600889,57,2,59,stars/views.py
34600889,1,1,2,categories/serializers.py
34600889,0,2,2,employees/serializers.py
34600889,2,2,4,employees/urls.py
34600889,1,1,2,employees/views.py
34600889,3,1,4,AllStars/settings/base.py
34600889,0,2,2,employees/views.py
34600889,12,5,17,employees/views.py
34600889,6,1,7,categories/serializers.py
34600889,2,1,3,employees/urls.py
34600889,8,0,8,employees/views.py
34600889,2,1,3,employees/urls.py
34600889,12,0,12,employees/views.py
34600889,4,1,5,employees/admin.py
34600889,11,11,22,employees/admin.py
34600889,1,1,2,categories/urls.py
34600889,3,2,5,categories/views.py
34600889,1,0,1,AllStars/urls.py
34600889,8,0,8,categories/serializer.py
34600889,6,0,6,categories/urls.py
34600889,13,2,15,categories/views.py
34600889,0,3,3,AllStars/settings/base.py
34600889,15,0,15,AllStars/settings/production.py
34600889,23,0,23,AllStars/settings/base.py
34600889,3,1,4,AllStars/wsgi.py
34600889,3,0,3,AllStars/settings/base.py
34600889,9,0,9,employees/models.py
34600889,14,0,14,employees/admin.py
34600889,10,0,10,AllStars/settings/base.py
34600889,2,1,3,employees/urls.py
34600889,13,1,14,employees/views.py
34600889,2,0,2,employees/urls.py
34600889,13,1,14,employees/views.py
34600889,1,1,2,employees/serializers.py
34600889,2,2,4,employees/admin.py
34600889,1,1,2,employees/migrations/0001_initial.py
34600889,1,1,2,employees/models.py
34600889,1,1,2,employees/serializers.py
34600889,1,0,1,AllStars/urls.py
34600889,36,0,36,employees/serializers.py
34600889,8,0,8,employees/urls.py
34600889,20,2,22,employees/views.py
34600889,1,0,1,AllStars/settings/base.py
34600889,13,1,14,categories/migrations/0001_initial.py
34600889,0,27,27,categories/migrations/0002_subcategory.py
34600889,3,1,4,employees/migrations/0001_initial.py
34600889,0,21,21,employees/migrations/0002_employee_categories.py
34600889,0,0,0,{starts => stars}/__init__.py
34600889,8,0,8,stars/admin.py
34600889,2,2,4,{starts => stars}/apps.py
34600889,32,0,32,stars/migrations/0001_initial.py
34600889,0,0,0,{starts => stars}/migrations/__init__.py
34600889,14,0,14,stars/models.py
34600889,0,0,0,{starts => stars}/tests.py
34600889,0,0,0,{starts => stars}/views.py
34600889,0,3,3,starts/admin.py
34600889,0,5,5,starts/models.py
34600889,1,0,1,AllStars/settings/base.py
34600889,13,1,14,categories/admin.py
34600889,28,0,28,categories/migrations/0001_initial.py
34600889,27,0,27,categories/migrations/0002_subcategory.py
34600889,26,1,27,categories/models.py
34600889,2,1,3,employees/admin.py
34600889,21,0,21,employees/migrations/0002_employee_categories.py
34600889,1,0,1,employees/models.py
34600889,0,0,0,AllStars/__init__.py
34600889,0,0,0,AllStars/settings/__init__.py
34600889,125,0,125,AllStars/settings/base.py
34600889,21,0,21,AllStars/settings/local.py
34600889,10,0,10,AllStars/settings/production.py
34600889,24,0,24,AllStars/urls.py
34600889,16,0,16,AllStars/wsgi.py
34600889,0,0,0,categories/__init__.py
34600889,3,0,3,categories/admin.py
34600889,7,0,7,categories/apps.py
34600889,0,0,0,categories/migrations/__init__.py
34600889,5,0,5,categories/models.py
34600889,3,0,3,categories/tests.py
34600889,3,0,3,categories/views.py
34600889,0,0,0,employees/__init__.py
34600889,31,0,31,employees/admin.py
34600889,7,0,7,employees/apps.py
34600889,69,0,69,employees/migrations/0001_initial.py
34600889,0,0,0,employees/migrations/__init__.py
34600889,24,0,24,employees/models.py
34600889,3,0,3,employees/tests.py
34600889,3,0,3,employees/views.py
34600889,10,0,10,manage.py
34600889,0,0,0,starts/__init__.py
34600889,3,0,3,starts/admin.py
34600889,7,0,7,starts/apps.py
34600889,0,0,0,starts/migrations/__init__.py
34600889,5,0,5,starts/models.py
34600889,3,0,3,starts/tests.py
34600889,3,0,3,starts/views.py
27496810,45,16,61,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/TestRunnerAgent.py
27496810,24,0,24,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/test_TestRunnerAgent.py
27496810,1,0,1,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,12,10,22,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/TestRunnerAgent.py
27496810,34,21,55,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,28,2,30,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/TestRunnerAgent.py
27496810,35,0,35,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/test_TestRunnerAgent.py
27496810,9,7,16,tests/GuiTests/RcpttProjects/RedGuiTests/Settings/PythonScripts/StdLibrariesReaderWithNoRemote.py
27496810,24,27,51,tests/GuiTests/RcpttProjects/RedGuiTests/Settings/PythonScripts/compare_files.py
27496810,12,16,28,tests/GuiTests/RcpttProjects/RedGuiTests/Settings/PythonScripts/compare_msg_log_as_strings.py
27496810,17,19,36,tests/GuiTests/RcpttProjects/RedGuiTests/Settings/PythonScripts/compare_msg_log_in_files.py
27496810,2,3,5,tests/GuiTests/RcpttProjects/RedGuiTests/TestData/ExternalLibs/CalculatorLibrary.py
27496810,1,1,2,tests/GuiTests/RcpttProjects/RedGuiTests/TestData/LibsFromPythonPath/LibFromPythonPath.py
27496810,10,3,13,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,8,0,8,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/res_test_robot_session_server/vars_modules/vars_loading.py
27496810,19,0,19,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/test_robot_session_server.py
27496810,22,36,58,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_variables.py
27496810,2,2,4,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,1,4,5,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_libraries.py
27496810,9,15,24,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_keyword_autodiscover.py
27496810,10,16,26,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_libraries.py
27496810,16,26,42,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_library_autodiscover.py
27496810,12,14,26,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/rflint_integration.py
27496810,45,32,77,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,0,15,15,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/dynamic.py
27496810,0,9,9,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/static.py
27496810,15,0,15,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/dynamic.py
27496810,9,0,9,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/static.py
27496810,3,1,4,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,1,0,1,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/res_test_robot_session_server/vars_modules/a/__init__.py
27496810,4,0,4,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/res_test_robot_session_server/vars_modules/a/b.py
27496810,19,2,21,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/test_robot_session_server.py
27496810,1,0,1,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/rflint_integration.py
27496810,9,1,10,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/rflint_integration.py
27496810,13,3,16,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/SuiteVisitorImportProxy.py
27496810,5,4,9,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_keyword_autodiscover.py
27496810,11,10,21,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_library_autodiscover.py
27496810,4,2,6,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,11,0,11,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/rflint_integration.py
27496810,13,0,13,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,13,10,23,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,18,7,25,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,0,1,1,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,10,1,11,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,13,6,19,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/TestRunnerAgent.py
27496810,4,1,5,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_libraries.py
27496810,1,1,2,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_library_autodiscover.py
27496810,14,6,20,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_modules.py
27496810,7,0,7,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/test_TestRunnerAgent.py
27496810,22,11,33,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,1,1,2,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,1,1,2,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_libraries.py
27496810,1,1,2,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,2,1,3,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_module_classes.py
27496810,16,1,17,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/TestRunnerAgent.py
27496810,0,85,85,src/RobotUserScripts/runPyDevDebug.py
27496810,7,3,10,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_module_classes.py
27496810,29,1,30,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/test_red_module_classes.py
27496810,0,0,0,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_pydevd_package/__init__.py
27496810,4,0,4,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_pydevd_package/redpydevd/__init__.py
27496810,3,0,3,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_pydevd_package/redpydevd/__main__.py
27496810,71,0,71,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_pydevd_package/redpydevd/redpydevd.py
27496810,19,0,19,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_pydevd_package/setup.py
27496810,11,0,11,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/test_redpydev.py
27496810,1,1,2,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,13,0,13,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/res_test_robot_session_server/a/lib_logger.py
27496810,9,0,9,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/test_robot_session_server.py
27496810,156,81,237,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_module_classes.py
27496810,4,0,4,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/res_test_red_module_classes/module_with_non_module_files/__init__.py
27496810,22,9,31,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/test_red_module_classes.py
27496810,9,23,32,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/TestRunnerAgent.py
27496810,2,9,11,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_variables.py
27496810,1,1,2,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,393,212,605,src/Eclipse-IDE/org.robotframework.ide.eclipse.main.plugin.tests/src/org/robotframework/ide/eclipse/main/plugin/project/dryrun/Decorator.py
27496810,18,2,20,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/SuiteVisitorImportProxy.py
27496810,1,1,2,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,31,20,51,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/test_robot_session_server.py
27496810,251,0,251,src/Eclipse-IDE/org.robotframework.ide.eclipse.main.plugin.tests/src/org/robotframework/ide/eclipse/main/plugin/project/dryrun/Decorator.py
27496810,12,12,24,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/SuiteVisitorImportProxy.py
27496810,41,49,90,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/test_robot_session_server.py
27496810,89,44,133,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_module_classes.py
27496810,4,0,4,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/res_test_red_module_classes/UnicodeClass.py
27496810,19,0,19,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/res_test_red_module_classes/classes_with_comments.py
27496810,26,0,26,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/res_test_red_module_classes/docs_and_methods.py
27496810,83,27,110,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/test_red_module_classes.py
27496810,22,0,22,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_libraries.py
27496810,60,2,62,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,9,0,9,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/res_test_robot_session_server/c/HangingInit.py
27496810,4,0,4,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/res_test_robot_session_server/c/__init__.py
27496810,14,12,26,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/test_red_libraries.py
27496810,100,9,109,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/test_robot_session_server.py
27496810,1,1,2,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,1,1,2,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,0,552,552,misc/scripts/building/RedReleaseVersionUpdater.py
27496810,0,110,110,tests/scripts/CreateTestSuiteFromTag.py
27496810,0,45,45,tests/scripts/UpdateRcpttRaportHtml.py
27496810,46,89,135,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_module_classes.py
27496810,0,19,19,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/res_test_red_module_classes/classes_with_comments.py
27496810,0,26,26,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/res_test_red_module_classes/docs_and_methods.py
27496810,22,65,87,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/test_red_module_classes.py
27496810,8,6,14,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/robot_session_server.py
27496810,20,9,29,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/python/scripts/red_module_classes.py
27496810,19,0,19,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/python/scripts/res_test_red_module_classes/classes_with_comments.py
