project_id,order,cross-entropy
52515283,1,8.066469999999999
13800286,1,5.569889000000001
7710184,1,7.868148000000001
9992447,1,7.732836000000001
795859,1,7.335821
85925,1,7.8715459999999995
1522387,1,6.183383000000001
30277669,1,7.062882
18861790,1,8.002434000000001
17172918,1,7.9363410000000005
24938794,1,7.381773
1432841,1,6.925037999999999
34611402,1,7.004793000000001
17785499,1,7.216944
4757690,1,7.8647089999999995
8533092,1,7.172091
18129905,1,4.273332999999999
57421331,1,7.695583999999999
1490,1,7.85131
9220450,1,7.839299
8642892,1,7.853571
28851790,1,7.041704
10824,1,7.870344
9714508,1,7.513631999999999
9408755,1,8.011013
20693413,1,6.974868000000001
38021184,1,7.355418
775232,1,7.298489999999999
29085491,1,7.686763000000001
16472186,1,7.966154
14218149,1,7.028503000000001
21322704,1,7.870035
29669543,1,7.603947
21360040,1,7.786581
12984034,1,7.812304
28703055,1,7.519087999999999
14870171,1,4.200025
13936271,1,7.848437000000001
4027987,1,4.548473
27590149,1,7.8623829999999995
28370725,1,6.980815
10768726,1,7.844973
52922816,1,7.674989999999999
8081,1,7.976304000000001
13407016,1,7.0321240000000005
10749359,1,7.787916
10468973,1,7.8476050000000015
701640,1,7.8335300000000005
728153,1,7.849059
22304244,1,7.998588999999998
2467274,1,7.953753000000001
8964129,1,7.19265
13666,1,7.842094
26221512,1,7.823483000000001
7565205,1,6.915215999999999
5374655,1,7.854173
25333585,1,7.879046000000001
6197453,1,8.041623
18826708,1,7.315582999999999
12555637,1,7.840414
15634015,1,7.066630000000001
14989147,1,7.22568
8961082,1,7.0188429999999995
31266028,1,6.943305
14286544,1,6.450306
4542112,1,7.860460999999999
30932642,1,7.064992999999999
18838350,1,6.528881
12286104,1,7.726572999999999
13825157,1,7.963174
16620617,1,7.109055
3219077,1,6.565873000000001
7808844,1,7.857483
18422785,1,7.347521
2230747,1,7.809464000000001
29559601,1,7.829725000000001
10617561,1,7.9106640000000015
18548728,1,7.834579
27552291,1,7.875846
11114278,1,7.849977999999998
7517171,1,8.053132999999999
8892059,1,7.520683
19556947,1,7.710759
30682266,1,7.875696
9936411,1,7.722173000000001
4449031,1,6.580999
15789441,1,7.147447
19982733,1,4.342456
3867439,1,7.900412
9911373,1,8.007052999999999
2884492,1,6.687481000000001
17440881,1,7.836099
25865890,1,4.218549
13988762,1,7.1682310000000005
62741,1,8.033609000000002
22752448,1,6.446283999999999
9793,1,6.433331
19982922,1,7.960986
7296431,1,7.193264999999999
1974423,1,4.865168
18284713,1,6.99577
53262729,1,8.012929000000002
19968609,1,7.874575999999999
4473333,1,7.784803000000001
54266,1,6.8161950000000004
19713594,1,7.068526
13591501,1,7.831692999999999
22331853,1,7.906992
29209187,1,5.205592
25224120,1,6.788487999999999
21201454,1,4.974367
28977818,1,4.746004999999999
3946682,1,7.837153000000001
56567840,1,7.3386689999999986
27683090,1,7.007441
9995770,1,4.700673999999999
3202818,1,6.071501
47727488,1,8.015581999999998
12482853,1,7.139408
1193745,1,7.861745999999999
24841797,1,7.7142219999999995
6389567,1,8.00912
1062235,1,7.985001
4022910,1,7.550659999999999
195159,1,6.898193000000001
194154,1,7.132875999999999
52841113,1,7.2500860000000005
23686537,1,7.605697999999999
27105955,1,7.861659
12482617,1,7.732671000000001
9914117,1,8.00629
52785686,1,7.837603999999999
323872,1,7.24256
21620625,1,6.649486999999999
20077201,1,6.967214000000001
17663271,1,7.039598
57321820,1,7.846278000000001
680323,1,7.857669999999999
7405649,1,7.851746
21685135,1,6.639545
9755597,1,7.108949
802405,1,7.842326
22216656,1,8.029083
10095118,1,7.832741
31675261,1,7.2910960000000005
31011708,1,7.984742
2309585,1,6.947095
286987,1,6.942832
2847704,1,4.248675
15630156,1,6.997844000000001
10775142,1,7.938626999999999
14819160,1,8.008895999999998
7332763,1,4.215336000000001
12573478,1,6.291361
32717382,1,5.990005
19531511,1,7.839051
6647075,1,7.274671
27984276,1,7.850269
24796473,1,8.030996
22086032,1,6.7133970000000005
8871,1,6.936936
9859425,1,7.227461
15219914,1,7.379454999999998
14536251,1,7.052988999999999
17632542,1,7.0991290000000005
30563070,1,7.2843279999999995
10597460,1,7.803795000000001
29612597,1,7.718601000000001
19938807,1,7.429782
30842366,1,7.707758
9313674,1,6.96058
17665409,1,7.826156999999999
15818554,1,6.696112000000001
10230856,1,7.8220139999999985
31723,1,7.070478
15777563,1,7.830246
13485883,1,7.856922999999999
3605768,1,6.381402
3672400,1,7.824796999999999
856441,1,7.860817
29875128,1,7.272841
18264371,1,7.859039
6476018,1,7.715602
28987187,1,7.845286
494272,1,5.023877000000001
7820774,1,8.020315
31462347,1,8.004532000000001
20593971,1,8.019011
28544819,1,7.675730999999999
480189,1,6.644005
20187604,1,7.731198999999999
1069376,1,7.8537289999999995
809314,1,6.535474000000001
26348442,1,7.361758
29365494,1,7.456015000000001
43033531,1,7.974791000000001
21561964,1,7.936615000000001
29257438,1,7.872629000000001
6369242,1,6.738124999999999
8429554,1,7.177776
4928468,1,7.2772689999999995
52835462,1,8.068627000000001
10491744,1,7.8502920000000005
131909,1,6.954843000000001
27368905,1,7.844275999999999
27232554,1,6.4692989999999995
11015752,1,7.751862
11453,1,7.842843
48762605,1,5.976272
34845713,1,8.007455
13046341,1,7.819114000000001
3213843,1,7.1393939999999985
13963468,1,7.937
5774282,1,7.847202
223561,1,7.192556000000001
16102031,1,8.007259999999999
30593749,1,7.128469
12365328,1,7.862774999999999
5531064,1,7.999070999999999
2789109,1,7.367610000000001
5541830,1,7.965275
22458274,1,7.991112000000001
9806716,1,6.9983059999999995
18270718,1,7.943917000000001
19758265,1,6.9803749999999996
19848115,1,7.294021000000001
11745340,1,7.834745000000001
14752755,1,6.906801
30482691,1,7.328036
2794780,1,7.833962
6850710,1,7.965875
14029541,1,7.217871999999998
5080558,1,7.658113
5490882,1,7.956126
10275805,1,7.815068999999999
20648244,1,7.841578
3929178,1,7.8402330000000005
30988846,1,7.836660999999999
3780176,1,6.536951666666667
24965137,1,7.485499999999999
27148904,1,7.718157
1142,1,6.871310000000001
16619714,1,6.526186
27517172,1,7.952223999999999
17801506,1,6.4132750000000005
6211510,1,8.011772
16467857,1,7.387031
17026758,1,7.521572000000001
31472502,1,8.001418000000001
57133846,1,7.414600999999999
20667964,1,7.855064999999999
18290332,1,4.478993
29352963,1,7.757982
5017985,1,7.859561000000001
9555207,1,4.106874
15105024,1,8.054321000000002
18332120,1,7.441444
11637464,1,7.812234999999999
17389423,1,8.013231
153663,1,6.855046
18000409,1,6.259065999999999
28506839,1,7.864440999999999
30597136,1,7.665094999999999
26565684,1,6.872107
9011315,1,7.196883
20662877,1,8.02706
11765420,1,7.8493319999999995
23441058,1,6.555400999999999
188867,1,7.822077
28132474,1,6.77249
4378847,1,7.844642
14838321,1,7.710733
2501984,1,7.811283999999999
10609057,1,7.980155999999999
36769710,1,7.18844
25833787,1,7.8081320000000005
3010407,1,9.374761000000001
2771113,1,7.766343999999999
16708479,1,5.6081389999999995
19532442,1,7.79401
57439611,1,7.339067
6120371,1,7.812766999999999
16193225,1,7.861194
28707063,1,7.889439
21146530,1,7.863314000000001
53111668,1,6.3437660000000005
506900,1,7.50386
13575507,1,7.382063
30149217,1,7.197665000000001
417964,1,7.320342999999999
6509126,1,7.244799
22654622,1,7.869622
4429866,1,7.243736000000001
17796761,1,8.001352
15848561,1,7.223294
29873244,1,7.880763
17498336,1,7.841699
55818,1,7.875364
10016145,1,7.2470620000000014
144335,1,8.005087999999999
6065028,1,7.953684
829649,1,7.260702
901605,1,7.947646000000001
28429046,1,7.212683000000001
3111304,1,8.01117
18023673,1,7.384157999999999
69206,1,6.955934999999999
23996356,1,6.055345
10083240,1,8.008788
17760550,1,7.981864000000002
12445377,1,7.854499999999999
894588,1,7.01208
5157401,1,7.9611540000000005
5783454,1,6.499875
8263008,1,7.7715819999999995
4766756,1,7.96557
2511063,1,7.968189000000001
13745503,1,6.2577419999999995
5541827,1,6.436165
10535452,1,7.969631999999999
14145861,1,7.820052
16027393,1,7.123074
8528375,1,7.843818000000001
12390090,1,7.847496000000001
31150321,1,7.836723999999999
34905286,1,7.179302999999999
5114635,1,7.873363
2689873,1,7.364056
181526,1,8.060085
11881598,1,6.432094000000001
22041731,1,7.627360999999999
17816625,1,7.867024000000001
13498939,1,7.949849
31462338,1,7.164199999999999
13374672,1,7.982321000000001
16425799,1,7.025167999999999
333065,1,7.845395000000001
3182310,1,7.025574000000001
7484910,1,7.968020000000001
15850753,1,7.942238000000001
29168314,1,7.487751
15408689,1,7.8128839999999995
64630,1,7.867022999999999
11201097,1,7.175246
23066372,1,7.582696999999999
7667597,1,7.241624999999999
12493589,1,6.523191
30791858,1,7.146592000000001
4845094,1,7.743997
4837138,1,7.198929
10752221,1,6.397033
11664079,1,7.838985000000001
5112713,1,6.705698
45658,1,7.4048869999999996
11803289,1,7.936941000000002
3879861,1,7.833314999999999
52515283,2,6.065389
13800286,2,2.7954930000000004
7710184,2,6.041993
9992447,2,5.961551
795859,2,5.332908999999999
85925,2,6.182342
1522387,2,4.174881
30277669,2,5.639792999999999
18861790,2,6.087982
17172918,2,6.016896999999999
24938794,2,5.845937999999999
1432841,2,4.667412000000001
34611402,2,5.288701999999999
17785499,2,5.790516
4757690,2,6.02993
8533092,2,5.702046000000001
18129905,2,1.7217949999999997
57421331,2,5.748717999999999
1490,2,6.041211
9220450,2,6.058366
8642892,2,6.020918
28851790,2,5.628003
10824,2,6.095404
9714508,2,5.4934590000000005
9408755,2,6.0997840000000005
20693413,2,5.550551
38021184,2,5.675307999999999
775232,2,5.592834999999999
29085491,2,5.850993999999999
16472186,2,6.048959
14218149,2,5.408354
21322704,2,6.059156
29669543,2,5.400186
21360040,2,5.962216
12984034,2,6.030784
28703055,2,5.966812
14870171,2,1.737778
13936271,2,6.017135
4027987,2,2.1169279999999997
27590149,2,6.048144
28370725,2,5.649476999999999
10768726,2,6.031643000000001
52922816,2,5.847248
8081,2,6.165213
13407016,2,5.480918000000001
10749359,2,5.986363
10468973,2,5.980998
701640,2,6.041384
728153,2,6.055861999999999
22304244,2,6.114608
2467274,2,6.063206000000001
8964129,2,5.445017999999999
13666,2,6.032071
26221512,2,5.968832000000001
7565205,2,5.4910060000000005
5374655,2,6.03048
25333585,2,6.080926
6197453,2,6.115138
18826708,2,5.695856
12555637,2,6.0218050000000005
15634015,2,5.079734
14989147,2,5.141786
8961082,2,5.2718229999999995
31266028,2,5.592745999999999
14286544,2,5.1759830000000004
4542112,2,6.043323
30932642,2,5.6417090000000005
18838350,2,4.826116
12286104,2,5.919569
13825157,2,6.0127500000000005
16620617,2,5.392188
3219077,2,4.882975
7808844,2,6.11942
18422785,2,5.843878
2230747,2,6.00287
29559601,2,6.765600999999999
10617561,2,5.983134000000001
18548728,2,6.029961
27552291,2,6.063693
11114278,2,6.030893000000001
7517171,2,6.074229000000001
8892059,2,5.217782
19556947,2,5.769344
30682266,2,6.074242
9936411,2,5.834535
4449031,2,5.316936
15789441,2,5.305839000000001
19982733,2,4.296269999999999
3867439,2,6.170649
9911373,2,6.114126
2884492,2,5.297843
17440881,2,5.9193869999999995
25865890,2,1.7588260000000002
13988762,2,5.703417000000001
62741,2,6.117889
22752448,2,4.5284
9793,2,4.7193060000000004
19982922,2,6.059627000000001
7296431,2,4.786932
1974423,2,2.500589
18284713,2,5.593857
53262729,2,6.13981
19968609,2,5.940262
4473333,2,5.959178
54266,2,4.800085
19713594,2,4.667132
13591501,2,6.039649
22331853,2,6.062495999999999
29209187,2,3.358672
25224120,2,5.518254000000001
21201454,2,3.120078
28977818,2,2.953472
3946682,2,6.025689
56567840,2,5.743999
27683090,2,4.846628
9995770,2,3.090172
3202818,2,4.108497
47727488,2,6.082474
12482853,2,5.07386
1193745,2,6.070836000000001
24841797,2,5.888046000000001
6389567,2,6.114236
1062235,2,6.088698000000001
4022910,2,5.879803
195159,2,5.573195
194154,2,5.643
52841113,2,5.552128
23686537,2,5.969005
27105955,2,6.068582000000001
12482617,2,5.961307
9914117,2,6.113770000000001
52785686,2,6.025874
323872,2,5.641067
21620625,2,4.350267999999999
20077201,2,5.637405000000001
17663271,2,5.572072
57321820,2,6.031407
680323,2,6.026915000000001
7405649,2,6.046102
21685135,2,4.9429
9755597,2,5.5776449999999995
802405,2,6.048072
22216656,2,5.987551000000001
10095118,2,5.944629000000001
31675261,2,5.856205
31011708,2,6.079683
2309585,2,5.339449
286987,2,5.347744
2847704,2,1.7514379999999998
15630156,2,5.5782549999999995
10775142,2,6.006079
14819160,2,6.136394999999999
7332763,2,1.746954
12573478,2,5.1261090000000005
32717382,2,4.7921
19531511,2,5.977887
6647075,2,5.262836999999999
27984276,2,6.040781
24796473,2,6.046892000000001
22086032,2,5.263856
8871,2,5.498775
9859425,2,5.682117
15219914,2,5.500376999999999
14536251,2,5.340681999999999
17632542,2,5.589049999999999
30563070,2,5.787947
10597460,2,6.0558060000000005
29612597,2,5.827359
19938807,2,5.434424000000001
30842366,2,5.7684
9313674,2,5.361777999999999
17665409,2,6.036925
15818554,2,5.021925000000001
10230856,2,6.013495999999999
31723,2,5.701227
15777563,2,5.999821
13485883,2,6.012270000000001
3605768,2,4.676005
3672400,2,6.0304020000000005
856441,2,6.055269
29875128,2,5.691314
18264371,2,6.065030000000001
6476018,2,5.824587999999999
28987187,2,5.978005999999999
494272,2,3.1284389999999997
7820774,2,6.114298
31462347,2,6.11752
20593971,2,6.144249
28544819,2,5.840954000000001
480189,2,4.763612
20187604,2,5.918944
1069376,2,6.039785
809314,2,4.969875
26348442,2,5.913552
29365494,2,5.976269
43033531,2,6.00658
21561964,2,6.011774
29257438,2,6.04968
6369242,2,5.247756999999999
8429554,2,5.675162
4928468,2,5.465554
52835462,2,6.042447
10491744,2,5.997845999999999
131909,2,5.277336
27368905,2,6.033086
27232554,2,5.34126
11015752,2,5.924894
11453,2,6.038634
48762605,2,4.323463
34845713,2,6.085083
13046341,2,6.054241
3213843,2,5.580088999999999
13963468,2,5.987598
5774282,2,6.0015529999999995
223561,2,5.656720000000001
16102031,2,6.092174
30593749,2,4.9592849999999995
12365328,2,6.0575589999999995
5531064,2,6.0604830000000005
2789109,2,5.669707999999999
5541830,2,6.056102
22458274,2,6.064445000000001
9806716,2,4.66176
18270718,2,6.018723
19758265,2,5.460986999999999
19848115,2,5.744522
11745340,2,6.019301999999999
14752755,2,5.250325999999999
30482691,2,5.270571
2794780,2,6.078996999999999
6850710,2,6.044957999999999
14029541,2,5.734774
5080558,2,5.875144999999999
5490882,2,5.9798029999999995
10275805,2,6.010396
20648244,2,6.045851
3929178,2,6.112347000000001
30988846,2,6.027621000000001
3780176,2,5.857346666666667
24965137,2,5.706869
27148904,2,5.883649
1142,2,5.105966
16619714,2,4.828169
27517172,2,6.011979999999999
17801506,2,4.731674
6211510,2,6.132058
16467857,2,5.861890000000001
17026758,2,5.291354
31472502,2,6.0702679999999996
57133846,2,5.8522810000000005
20667964,2,6.012667
18290332,2,1.98239
29352963,2,5.967538
5017985,2,6.059762999999999
9555207,2,1.5919
15105024,2,6.0764949999999995
18332120,2,5.9719430000000004
11637464,2,6.018011
17389423,2,6.079452999999999
153663,2,4.692074
18000409,2,3.1024870000000004
28506839,2,6.02264
30597136,2,5.556323000000001
26565684,2,5.182776
9011315,2,5.359502999999999
20662877,2,6.164837
11765420,2,6.0235959999999995
23441058,2,5.282424000000001
188867,2,6.034364
28132474,2,5.246581000000001
4378847,2,6.05974
14838321,2,5.894489000000001
2501984,2,6.000676
10609057,2,6.099767
36769710,2,5.053834
25833787,2,5.883215999999999
3010407,2,8.022814
2771113,2,5.536778
16708479,2,2.7564290000000002
19532442,2,5.982873
57439611,2,5.212003000000001
6120371,2,6.016426
16193225,2,6.0294289999999995
28707063,2,6.001841999999999
21146530,2,6.044757
53111668,2,3.3947719999999997
506900,2,5.484142
13575507,2,5.360397
30149217,2,5.365653
417964,2,5.7238050000000005
6509126,2,5.668017000000001
22654622,2,6.0509569999999995
4429866,2,5.195304
17796761,2,6.130523
15848561,2,4.9210139999999996
29873244,2,6.0038469999999995
17498336,2,6.047359
55818,2,6.073466999999999
10016145,2,5.423665999999999
144335,2,6.090629000000001
6065028,2,6.0300389999999995
829649,2,5.69008
901605,2,6.023953
28429046,2,5.79465
3111304,2,6.096837
18023673,2,5.752951999999999
69206,2,5.241274
23996356,2,3.9267669999999995
10083240,2,6.100617000000001
17760550,2,6.076678
12445377,2,5.992306999999999
894588,2,4.854228999999999
5157401,2,6.060013
5783454,2,4.5755581
8263008,2,5.964796000000001
4766756,2,6.018846999999999
2511063,2,6.099665
13745503,2,3.992702
5541827,2,4.587815
10535452,2,6.060873
14145861,2,6.000915000000001
16027393,2,5.283078000000001
8528375,2,6.018006
12390090,2,6.026953
31150321,2,6.053507999999999
34905286,2,5.438858999999999
5114635,2,6.060852
2689873,2,5.4221900000000005
181526,2,6.079189
11881598,2,4.674996
22041731,2,6.061233
17816625,2,6.0370669999999995
13498939,2,6.045242999999999
31462338,2,5.689075000000001
13374672,2,6.0378430000000005
16425799,2,4.934585
333065,2,6.0188809999999995
3182310,2,5.596247
7484910,2,6.013901
15850753,2,6.061049
29168314,2,5.672531
15408689,2,6.0154939999999995
64630,2,6.0653500000000005
11201097,2,5.687005000000001
23066372,2,5.497038999999999
7667597,2,5.957241
12493589,2,4.797972000000001
30791858,2,5.665107000000001
4845094,2,5.952572000000001
4837138,2,5.673522
10752221,2,6.552337
11664079,2,6.054386000000001
5112713,2,5.426030000000001
45658,2,5.702705999999999
11803289,2,6.0155639999999995
3879861,2,6.045917
52515283,3,3.9979980000000004
13800286,3,3.375591
7710184,3,4.563376
9992447,3,4.563026
795859,3,3.668654
85925,3,4.822366
1522387,3,3.5269579999999996
30277669,3,5.071890999999999
18861790,3,4.233141000000001
17172918,3,4.18803
24938794,3,5.107385
1432841,3,2.928935
34611402,3,4.42683
17785499,3,5.167706000000001
4757690,3,4.5062359999999995
8533092,3,5.013072
18129905,3,1.0262063
57421331,3,4.118245
1490,3,4.587870000000001
9220450,3,4.619543999999999
8642892,3,4.508796
28851790,3,5.014740999999999
10824,3,4.734447
9714508,3,3.8596310000000003
9408755,3,4.296746000000001
20693413,3,5.000934
38021184,3,4.691849
775232,3,4.585098
29085491,3,4.444702
16472186,3,4.230728000000001
14218149,3,4.542951
21322704,3,4.572812000000001
29669543,3,3.4385950000000003
21360040,3,4.555179000000001
12984034,3,4.640765999999999
28703055,3,5.142467
14870171,3,1.1206218000000001
13936271,3,4.501876
4027987,3,1.188832
27590149,3,4.562467
28370725,3,5.099450999999999
10768726,3,4.556696
52922816,3,4.418578
8081,3,4.396589
13407016,3,4.715396
10749359,3,4.619303
10468973,3,4.413456
701640,3,4.604419
728153,3,4.6652190000000004
22304244,3,4.398674
2467274,3,4.311973999999999
8964129,3,4.1564369999999995
13666,3,4.534788000000001
26221512,3,4.448968
7565205,3,5.003981
5374655,3,4.546015
25333585,3,4.676426
6197453,3,4.350301999999999
18826708,3,4.76637
12555637,3,4.54341
15634015,3,3.577548
14989147,3,3.139169
8961082,3,4.354847
31266028,3,5.046429
14286544,3,4.478532
4542112,3,4.558428
30932642,3,5.033365000000001
18838350,3,4.01534
12286104,3,4.483940000000001
13825157,3,4.126875999999999
16620617,3,4.541353
3219077,3,4.010093000000001
7808844,3,4.772322
18422785,3,5.072128000000001
2230747,3,4.574753
29559601,3,6.386056999999999
10617561,3,4.196123999999999
18548728,3,4.584370999999999
27552291,3,4.571038
11114278,3,4.553482999999999
7517171,3,4.060089
8892059,3,2.827235
19556947,3,4.146959000000001
30682266,3,4.671015
9936411,3,4.258221000000001
4449031,3,4.549199
15789441,3,4.167188
19982733,3,11.55192
3867439,3,4.428053000000001
9911373,3,4.334512
2884492,3,4.7615870000000005
17440881,3,4.292453
25865890,3,1.1834191
13988762,3,4.955195000000001
62741,3,4.337448
22752448,3,4.624936
9793,3,3.938279
19982922,3,4.3074840000000005
7296431,3,2.7415089999999998
1974423,3,2.750544
18284713,3,4.963071
53262729,3,4.400124
19968609,3,4.069137
4473333,3,4.565043999999999
54266,3,3.2439350000000005
19713594,3,2.9163129999999997
13591501,3,4.6585730000000005
22331853,3,4.536631
29209187,3,2.124336
25224120,3,5.019751000000001
21201454,3,2.003377
28977818,3,2.3336449999999997
3946682,3,4.5863439999999995
56567840,3,4.225426000000001
27683090,3,3.16706
9995770,3,2.6016299999999997
3202818,3,2.204992
47727488,3,4.218648999999999
12482853,3,3.4808010000000005
1193745,3,4.6484890000000005
24841797,3,4.476915
6389567,3,4.335763
1062235,3,4.351386
4022910,3,4.720851000000001
195159,3,5.062337
194154,3,4.965061999999999
52841113,3,4.4352469999999995
23686537,3,4.83162
27105955,3,4.664638999999999
12482617,3,4.55209
9914117,3,4.368947999999999
52785686,3,4.585893
323872,3,4.946926
21620625,3,2.1264380000000003
20077201,3,5.110972
17663271,3,4.908548000000001
57321820,3,4.549227
680323,3,4.550344000000001
7405649,3,4.604991
21685135,3,4.1782710000000005
9755597,3,4.5399519999999995
802405,3,4.621316
22216656,3,3.8512829999999996
10095118,3,4.315934
31675261,3,5.197222
31011708,3,4.346171
2309585,3,4.683617
286987,3,4.470672
2847704,3,0.9865835000000001
15630156,3,5.041182000000001
10775142,3,4.173122000000001
14819160,3,4.42179
7332763,3,1.1221201
12573478,3,5.0655280000000005
32717382,3,4.212412
19531511,3,4.425069
6647075,3,3.604323
27984276,3,4.613799
24796473,3,4.042474
22086032,3,4.7322880000000005
8871,3,5.000523
9859425,3,4.845566
15219914,3,3.759509
14536251,3,4.450326
17632542,3,4.8972359999999995
30563070,3,5.132783999999999
10597460,3,4.673935999999999
29612597,3,4.246581
19938807,3,3.5549779999999997
30842366,3,4.151864000000001
9313674,3,4.691865
17665409,3,4.656358
15818554,3,3.473274
10230856,3,4.5988050000000005
31723,3,5.180608000000001
15777563,3,4.485704
13485883,3,4.4644449999999996
3605768,3,6.069061
3672400,3,4.636913000000001
856441,3,4.55845
29875128,3,4.981755
18264371,3,4.634499
6476018,3,4.255106
28987187,3,4.411448999999999
494272,3,3.559903
7820774,3,4.314408
31462347,3,4.368150999999999
20593971,3,4.404774999999999
28544819,3,4.423917
480189,3,3.633425
20187604,3,4.430925
1069376,3,4.565116
809314,3,4.2139690000000005
26348442,3,5.213953999999999
29365494,3,5.239656999999999
43033531,3,4.113422999999999
21561964,3,4.201369
29257438,3,4.561971
6369242,3,4.696565
8429554,3,4.986178999999999
4928468,3,4.116398
52835462,3,3.936416
10491744,3,4.484979
131909,3,4.3218000000000005
27368905,3,4.564076
27232554,3,4.908434
11015752,3,4.405302000000001
11453,3,4.62518
48762605,3,4.161419
34845713,3,4.269912
13046341,3,4.650370000000001
3213843,3,4.969397000000001
13963468,3,4.1404630000000004
5774282,3,4.451236
223561,3,4.861616
16102031,3,4.285512
30593749,3,2.952534
12365328,3,4.5783320000000005
5531064,3,4.258889999999999
2789109,3,8.501931000000003
5541830,3,4.305935
22458274,3,4.191633
9806716,3,3.20564
18270718,3,4.209113
19758265,3,4.629686
19848115,3,5.031984
11745340,3,4.550463
14752755,3,4.515535
30482691,3,3.344641
2794780,3,4.699125
6850710,3,4.260644999999999
14029541,3,5.168426
5080558,3,4.505174
5490882,3,4.224271
10275805,3,4.585077
20648244,3,4.630324
3929178,3,4.7883
30988846,3,4.580656
3780176,3,5.726218333333333
24965137,3,4.585013
27148904,3,4.451628
1142,3,4.26654
16619714,3,4.015083
27517172,3,4.138087
17801506,3,3.5230930000000003
6211510,3,4.373928
16467857,3,5.121070999999999
17026758,3,3.127463
31472502,3,4.267842
57133846,3,5.086466
20667964,3,4.4673549999999995
18290332,3,1.2229308
29352963,3,4.510115000000001
5017985,3,4.607096
9555207,3,1.0721192000000002
15105024,3,4.064376
18332120,3,5.243517
11637464,3,4.645102
17389423,3,4.187240000000001
153663,3,3.418344
18000409,3,2.0494709999999996
28506839,3,4.483618999999999
30597136,3,3.4080060000000003
26565684,3,4.305598000000001
9011315,3,4.227883
20662877,3,4.460049999999999
11765420,3,4.557473
23441058,3,4.901237
188867,3,4.645009
28132474,3,4.488238999999999
4378847,3,4.647819999999999
14838321,3,4.485277000000001
2501984,3,4.586445
10609057,3,4.306668
36769710,3,4.094494
25833787,3,4.040781999999999
3010407,3,7.510631000000001
2771113,3,4.699571000000001
16708479,3,2.6485250000000002
19532442,3,4.581766
57439611,3,3.5727930000000008
6120371,3,4.641945
16193225,3,4.488361
28707063,3,4.361162000000001
21146530,3,4.551822
53111668,3,2.3484559999999997
506900,3,3.854625
13575507,3,3.5042260000000005
30149217,3,4.162869
417964,3,4.761515
6509126,3,4.862595000000001
22654622,3,4.563516
4429866,3,3.383963
17796761,3,4.431002
15848561,3,2.772403
29873244,3,4.383526
17498336,3,4.610302
55818,3,4.618601
10016145,3,3.9723460000000004
144335,3,4.2463619999999995
6065028,3,4.208578
829649,3,4.631905
901605,3,4.19595
28429046,3,4.996964999999999
3111304,3,4.293823999999999
18023673,3,4.843279000000001
69206,3,4.438021000000001
23996356,3,2.919428
10083240,3,4.345449
17760550,3,4.330877
12445377,3,4.425212
894588,3,3.187838
5157401,3,4.315156
5783454,3,2.9829725
8263008,3,4.57615
4766756,3,4.132349
2511063,3,4.376308
13745503,3,2.86224
5541827,3,3.7265409999999997
10535452,3,4.229985999999999
14145861,3,4.54223
16027393,3,4.158284
8528375,3,4.543677000000001
12390090,3,4.5371749999999995
31150321,3,4.651206999999999
34905286,3,4.469162
5114635,3,4.5625029999999995
2689873,3,3.8151800000000002
181526,3,4.067044
11881598,3,3.7442009999999994
22041731,3,5.22906
17816625,3,4.527671
13498939,3,4.225779
31462338,3,4.993691
13374672,3,4.263134000000001
16425799,3,3.5325260000000007
333065,3,4.54707
3182310,3,5.020637
7484910,3,4.125315
15850753,3,4.281561
29168314,3,4.239235
15408689,3,4.65592
64630,3,4.630158
11201097,3,5.00531
23066372,3,3.5321240000000005
7667597,3,6.173852999999999
12493589,3,3.9787580000000005
30791858,3,5.04397
4845094,3,4.527198
4837138,3,4.859927
10752221,3,7.232366000000001
11664079,3,4.6600470000000005
5112713,3,4.881724
45658,3,4.637881999999999
11803289,3,4.196172
3879861,3,4.684215
